27-07-2010 10:20:35	CRITICAL --- SERVER (RE)STARTED
27-07-2010 03:25:00	INFO     200 GET / (127.0.0.1) 172.34ms
27-07-2010 03:25:01	INFO     200 GET / (127.0.0.1) 167.59ms
27-07-2010 03:25:02	INFO     200 GET / (127.0.0.1) 170.35ms
27-07-2010 03:25:03	INFO     200 GET / (127.0.0.1) 164.96ms
27-07-2010 03:25:04	INFO     200 GET / (127.0.0.1) 168.76ms
27-07-2010 03:25:05	INFO     200 GET / (127.0.0.1) 166.38ms
27-07-2010 03:25:06	INFO     200 GET / (127.0.0.1) 167.21ms
27-07-2010 03:25:07	INFO     200 GET / (127.0.0.1) 166.04ms
27-07-2010 03:25:08	INFO     200 GET / (127.0.0.1) 165.09ms
27-07-2010 03:25:09	INFO     200 GET / (127.0.0.1) 168.95ms
27-07-2010 03:25:10	INFO     200 GET / (127.0.0.1) 169.07ms
27-07-2010 03:25:11	INFO     200 GET / (127.0.0.1) 164.08ms
27-07-2010 03:25:12	INFO     200 GET / (127.0.0.1) 167.83ms
27-07-2010 03:25:13	INFO     200 GET / (127.0.0.1) 167.18ms
27-07-2010 03:25:14	INFO     200 GET / (127.0.0.1) 167.08ms
27-07-2010 03:25:15	INFO     200 GET / (127.0.0.1) 79.52ms
27-07-2010 03:25:16	INFO     200 GET / (127.0.0.1) 165.55ms
27-07-2010 03:25:17	INFO     200 GET / (127.0.0.1) 166.70ms
27-07-2010 03:25:18	INFO     200 GET / (127.0.0.1) 167.48ms
27-07-2010 03:25:19	INFO     200 GET / (127.0.0.1) 170.04ms
27-07-2010 03:25:20	INFO     200 GET / (127.0.0.1) 166.81ms
27-07-2010 03:25:21	INFO     200 GET / (127.0.0.1) 167.40ms
27-07-2010 03:25:22	INFO     200 GET / (127.0.0.1) 117.25ms
27-07-2010 03:25:23	INFO     200 GET / (127.0.0.1) 169.91ms
27-07-2010 03:25:24	INFO     200 GET / (127.0.0.1) 162.55ms
27-07-2010 03:25:25	INFO     200 GET / (127.0.0.1) 168.46ms
27-07-2010 03:25:26	INFO     200 GET / (127.0.0.1) 220.03ms
27-07-2010 03:25:27	INFO     200 GET / (127.0.0.1) 181.85ms
27-07-2010 03:25:28	INFO     200 GET / (127.0.0.1) 78.43ms
27-07-2010 03:25:29	INFO     200 GET / (127.0.0.1) 87.27ms
27-07-2010 03:25:30	INFO     200 GET / (127.0.0.1) 149.40ms
27-07-2010 03:25:31	INFO     200 GET / (127.0.0.1) 178.86ms
27-07-2010 03:25:32	INFO     200 GET / (127.0.0.1) 178.49ms
27-07-2010 03:25:33	INFO     200 GET / (127.0.0.1) 174.66ms
27-07-2010 03:25:34	INFO     200 GET / (127.0.0.1) 180.90ms
27-07-2010 03:25:35	INFO     200 GET / (127.0.0.1) 115.29ms
27-07-2010 03:25:36	INFO     200 GET / (127.0.0.1) 175.60ms
27-07-2010 03:25:37	INFO     200 GET / (127.0.0.1) 175.42ms
27-07-2010 03:25:38	INFO     200 GET / (127.0.0.1) 197.01ms
27-07-2010 03:25:39	INFO     200 GET / (127.0.0.1) 225.19ms
27-07-2010 03:25:40	INFO     200 GET / (127.0.0.1) 194.52ms
27-07-2010 03:25:41	INFO     200 GET / (127.0.0.1) 170.95ms
27-07-2010 03:25:42	INFO     200 GET / (127.0.0.1) 165.51ms
27-07-2010 03:25:43	INFO     200 GET / (127.0.0.1) 169.65ms
27-07-2010 03:25:44	INFO     200 GET / (127.0.0.1) 168.78ms
27-07-2010 03:25:45	INFO     200 GET / (127.0.0.1) 166.93ms
27-07-2010 03:25:46	INFO     200 GET / (127.0.0.1) 168.02ms
27-07-2010 03:25:47	INFO     200 GET / (127.0.0.1) 171.33ms
27-07-2010 03:25:48	INFO     200 GET / (127.0.0.1) 171.05ms
27-07-2010 03:25:49	INFO     200 GET / (127.0.0.1) 179.46ms
27-07-2010 03:25:50	INFO     200 GET / (127.0.0.1) 174.14ms
27-07-2010 03:25:51	INFO     200 GET / (127.0.0.1) 177.32ms
27-07-2010 03:25:52	INFO     200 GET / (127.0.0.1) 169.04ms
27-07-2010 03:25:53	INFO     200 GET / (127.0.0.1) 173.28ms
27-07-2010 03:25:54	INFO     200 GET / (127.0.0.1) 172.67ms
27-07-2010 03:25:55	INFO     200 GET / (127.0.0.1) 169.01ms
27-07-2010 03:25:56	INFO     200 GET / (127.0.0.1) 170.62ms
